Id,Label,timeset,tweets,retweets,rrt,modularity_class,indegree,outdegree,degree
37079,fleur4776,,3,0,0,10,3,0,3
37083,duboisfort,,1,0,0,3,1,0,1
37084,TotoLeGrandFr,,1,0,0,7,1,0,1
37085,darling_shrike,,1,0,0,0,1,0,1
37090,PuppetS89922317,,1,0,0,9,1,0,1
37092,GoudenegeP,,1,0,0,9,1,0,1
37098,napoleon12gmail,,1,0,0,9,1,0,1
37101,BarkokTime,,1,0,0,7,1,0,1
37102,ESimonovici,,2,0,0,0,2,0,2
37107,SteveSaikatai,,1,0,0,4,1,0,1
37108,altNemesis,,2,0,0,7,2,0,2
37110,jejeparis,,1,0,0,7,1,0,1
37112,LaureM59,,1,1,1,0,0,1,1
37113,ralo2266,,1,0,0,9,1,0,1
37115,AnaPoulopoulos,,2,0,0,5,2,0,2
37116,dominickbrette,,2,0,0,9,2,0,2
37117,Bidibulles71,,1,0,0,7,1,0,1
37118,_Pat2Nice,,1,0,0,7,1,0,1
37119,RNational_45,,1,0,0,10,1,0,1
37124,baumann_marie,,1,0,0,9,1,0,1
37126,Pouix1,,1,0,0,4,1,0,1
37128,DODELAM1,,1,0,0,7,1,0,1
37129,manon_chali4,,1,0,0,9,1,0,1
37130,joellacote1,,1,0,0,9,1,0,1
37133,feemarwan,,2,0,0,0,2,0,2
37135,SebastienRey04,,2,0,0,7,2,0,2
37137,Chrissept2,,1,0,0,9,1,0,1
37141,DarkSebou,,1,0,0,9,1,0,1
37145,ritontracker,,1,0,0,4,1,0,1
37146,kine78395877,,1,0,0,7,1,0,1
37152,Glycine2638,,1,0,0,9,1,0,1
37153,LaGuilleo,,1,0,0,7,1,0,1
37156,PierreS29771628,,1,0,0,9,1,0,1
37157,Jean_DAlbret,,1,0,0,7,1,0,1
37163,portavenezia,,1,0,0,9,1,0,1
37166,Pierrotlebon68,,1,0,0,9,1,0,1
37173,zucowi,,1,0,0,9,1,0,1
37179,JValles89849318,,2,0,0,3,2,0,2
37182,berr_yxp,,2,0,0,0,1,0,1
37185,GitanLandes,,1,0,0,7,1,0,1
37187,KermesMichele,,2,0,0,9,2,0,2
37188,PikaVener,,1,0,0,9,1,0,1
37191,aporie_,,1,0,0,5,1,0,1
37194,POccitan,,1,0,0,9,1,0,1
37195,ijorizloded,,2,0,0,3,2,0,2
37197,AuroreDps,,1,0,0,0,1,0,1
37199,Quickandtoast,,1,0,0,7,1,0,1
37201,yobe66,,4,0,0,7,4,0,4
37204,GullRs,,2,0,0,9,2,0,2
37209,TheStrikerX4,,1,0,0,9,1,0,1
37216,So44601640,,3,0,0,7,3,0,3
37218,TuFerasFace,,1,0,0,9,1,0,1
37219,LAGARDE_V,,1,0,0,4,1,0,1
37220,perretdanielle,,2,0,0,7,2,0,2
37225,EstelleKLH,,1,0,0,4,1,0,1
37226,Alinausaurus,,1,0,0,0,1,0,1
37229,BEZARD93845815,,1,0,0,9,1,0,1
37234,YouthCapybara,,1,0,0,0,1,0,1
37236,Branquigno1e,,1,0,0,0,1,0,1
37239,BERLEMONT10,,4,0,0,5,4,0,4
37242,PascalTolmer,,1,0,0,9,1,0,1
37246,latzOR,,1,0,0,7,1,0,1
37251,PogiNuki,,1,0,0,0,1,0,1
37252,capsetmasques,,1,0,0,9,1,0,1
37253,TTiBoZk1,,1,0,0,9,1,0,1
37254,PoisonFanny,,1,0,0,0,1,0,1
37255,Loulali8,,1,0,0,9,1,0,1
37263,TGourlot,,1,0,0,7,1,0,1
37265,PhilippeOswald,,2,0,0,9,2,0,2
37266,armance86,,2,0,0,9,2,0,2
37269,L_oranaise_,,1,0,0,9,1,0,1
37270,xx_inconnueee,,1,0,0,7,1,0,1
37275,Justesrichard1,,1,0,0,9,1,0,1
37277,patricvalor,,1,0,0,9,1,0,1
37278,DrSornette,,1,0,0,0,1,0,1
37284,pcdmnq,,4,0,0,7,4,0,4
37288,JSolari_DLF13,,1,0,0,5,1,0,1
37289,Agia31,,1,0,0,0,1,0,1
37294,lord_sagacity,,1,0,0,9,1,0,1
37297,mab_ian,,1,0,0,0,1,0,1
37298,catseyes38,,1,0,0,9,1,0,1
37301,Chrrllt1,,1,0,0,9,1,0,1
37302,Joubertcitoyens,,1,0,0,9,1,0,1
37306,thierry34837114,,1,0,0,7,1,0,1
37308,LicorneEnervee,,2,0,0,7,2,0,2
37311,zagreus64,,1,0,0,7,1,0,1
37312,luigi_buselli,,1,0,0,7,1,0,1
37314,suzane1905,,1,0,0,7,1,0,1
37320,allschyso,,2,0,0,9,2,0,2
37321,Jay59910,,1,0,0,9,1,0,1
37322,ArchMicKaEl,,1,0,0,9,1,0,1
37324,Personne_v2,,1,0,0,5,1,0,1
37327,MiawallaceB52,,1,0,0,0,1,0,1
37328,sputnik_afrique,,2,1,0.5,4,0,1,1
37329,CyssouM,,1,0,0,7,1,0,1
37331,catherinemdl,,1,0,0,7,1,0,1
37334,marocanar,,1,0,0,4,1,0,1
37336,nath_ming,,2,0,0,9,1,0,1
37339,laurencecls83,,1,0,0,9,1,0,1
37341,David33008128,,2,0,0,7,2,0,2
37342,HuguesCapet13,,2,0,0,10,2,0,2
37345,XARIUS07,,1,0,0,7,1,0,1
37347,milgramDr,,1,0,0,9,1,0,1
37351,raphaelle_pp,,1,0,0,9,1,0,1
37360,valegrnd,,1,0,0,7,1,0,1
37364,Jacoba1732,,1,0,0,5,1,0,1
37366,CoulibalyIsabe4,,1,0,0,9,1,0,1
37373,mounpays,,2,0,0,10,2,0,2
37374,Zyrs10,,1,0,0,7,1,0,1
37376,lavilledusud,,2,0,0,7,2,0,2
37381,gislab65,,2,9,4.5,9,0,9,9
37394,ChrisKieffer3,,1,0,0,7,1,0,1
37395,cristelast974,,1,0,0,7,1,0,1
37397,Otto_Onhoff,,1,0,0,7,1,0,1
37398,titileminet,,1,0,0,7,1,0,1
37399,Bricoflex,,2,0,0,7,2,0,2
37407,HalfvaSteph,,1,0,0,9,1,0,1
37409,aliceragdoll,,1,0,0,7,1,0,1
37410,lisarmelade,,2,0,0,0,2,0,2
37411,Kikkoou1,,2,0,0,9,2,0,2
37416,Glacialeur_13,,1,0,0,0,1,0,1
37419,VnR778237943,,1,0,0,9,1,0,1
37422,Liamkinkeyd,,1,0,0,9,1,0,1
37426,SamBuffet77,,3,0,0,7,3,0,3
37427,RealAlain1,,1,0,0,7,1,0,1
37428,RainerEwan,,1,0,0,7,1,0,1
37433,roquesfrederic1,,1,0,0,9,1,0,1
37437,inesserrar,,1,0,0,0,1,0,1
37444,Lebon_Dissant,,1,0,0,9,1,0,1
37445,horythierry,,1,0,0,4,1,0,1
37446,karima_mih,,2,0,0,9,2,0,2
37447,RachelMoena,,2,0,0,9,2,0,2
37448,Tony357M,,1,0,0,9,1,0,1
37451,Cepomc,,3,0,0,0,3,0,3
37457,grosjean0924132,,5,0,0,5,5,0,5
37460,stefencer,,1,0,0,4,1,0,1
37462,Jeanned29156468,,2,0,0,7,2,0,2
37465,Saunie3Saunier,,1,0,0,7,1,0,1
37466,onixae,,2,0,0,4,2,0,2
37471,Boromir2004,,2,0,0,7,2,0,2
37473,AparicioSissi,,1,0,0,9,1,0,1
37481,bouare1994,,1,0,0,9,1,0,1
37484,noemie_rubat,,1,0,0,0,1,0,1
37487,CanioniCorine,,1,0,0,9,1,0,1
37490,juste_citoyen_,,2,0,0,7,2,0,2
37492,_Ilianas_,,1,0,0,0,1,0,1
37495,Bardon15186794,,2,0,0,7,2,0,2
37496,Magurixx,,1,0,0,4,1,0,1
37498,FungusShoe,,1,0,0,0,1,0,1
37501,Benlog8,,1,0,0,0,1,0,1
37517,Bad_pirate_,,2,6,3,4,0,6,6
37521,Lacandidate,,1,0,0,7,1,0,1
37526,bueno_coco,,1,0,0,0,1,0,1
37528,ourliac_e,,1,0,0,7,1,0,1
37532,vdh_matthieu,,3,0,0,7,3,0,3
37537,PutainBlague,,1,0,0,9,1,0,1
37541,JDeloutre,,1,0,0,9,1,0,1
37542,republicains57,,1,0,0,4,1,0,1
37543,choopy99,,1,0,0,5,1,0,1
37545,uston49,,2,0,0,9,2,0,2
37546,julie_kawaiixo,,1,0,0,0,1,0,1
37549,TaoMadame,,1,0,0,9,1,0,1
37555,Benjsouvrain,,1,0,0,9,1,0,1
37558,HappydogKip,,2,0,0,9,2,0,2
37559,SM44939946,,1,0,0,7,1,0,1
37563,realiste_lelong,,4,0,0,5,4,0,4
37566,G2B2G,,2,0,0,7,2,0,2
37567,chloryss_,,1,0,0,0,1,0,1
37571,XetraSherpa,,1,0,0,0,1,0,1
37573,turkminateur,,1,0,0,7,1,0,1
37576,Informezvous13,,2,0,0,7,2,0,2
37577,Franck32372890,,1,0,0,7,1,0,1
37591,AmbrozyStanisl1,,3,0,0,7,3,0,3
37604,windsurferlibre,,3,0,0,7,3,0,3
37606,Dylan_LemoineRN,,4,0,0,10,4,0,4
37607,Mazenod10,,3,0,0,7,3,0,3
37610,Barrois8,,1,0,0,9,1,0,1
37613,TaigaMela,,1,0,0,0,1,0,1
37614,philipm55862481,,1,0,0,9,1,0,1
37616,joellej32446506,,3,0,0,5,3,0,3
37618,Piochel4,,1,0,0,9,1,0,1
37623,Azzz_Zed,,1,0,0,3,1,0,1
37624,D_Baudry,,1,0,0,10,1,0,1
37625,Pepsy91213648,,1,0,0,7,1,0,1
37627,fils_de_lyon,,1,0,0,7,1,0,1
37638,julia_s48503986,,1,3,3,7,0,3,3
37640,bibolletaudrey,,1,0,0,10,1,0,1
37641,Marieto11,,2,0,0,7,2,0,2
37645,agnesdemonfort,,1,0,0,4,1,0,1
37647,ma81096076,,3,0,0,7,3,0,3
37655,Jojo3043038336,,1,0,0,10,1,0,1
37659,NMeizonnet,,1,39,39,10,0,39,39
37660,Helicoptere102,,1,0,0,9,1,0,1
37663,romysarra,,2,0,0,9,2,0,2
37666,FabienDiFilippo,,1,62,62,4,0,62,62
37667,Machikalabaku,,1,0,0,0,1,0,1
37668,Eiriis1,,1,0,0,0,1,0,1
37669,tanionee,,1,0,0,0,1,0,1
37671,daphneH87,,1,0,0,7,1,0,1
37674,DelhiaHornero,,1,0,0,9,1,0,1
37676,Alain_83740,,1,0,0,7,1,0,1
37681,petrodom,,1,0,0,4,1,0,1
37683,AudreyAlwett,,1,0,0,0,1,0,1
37689,ptitprince75,,1,0,0,9,1,0,1
37691,PhobosCosplay,,1,0,0,0,1,0,1
37693,HypathieBlog,,1,0,0,4,1,0,1
37700,Dugne16,,3,0,0,9,3,0,3
37703,BOROWSKIMIKE,,1,735,735,9,0,735,735
37704,mpf74,,1,0,0,7,1,0,1
37710,eulgliglik,,1,0,0,0,1,0,1
37713,TeamColuche,,1,0,0,7,1,0,1
37714,QuentinGenelot,,1,0,0,0,1,0,1
37715,GoffAurore,,1,0,0,0,1,0,1
37716,RQS_Roland,,2,0,0,7,2,0,2
37717,dindon1956,,1,0,0,7,1,0,1
37724,JeedPhoenix,,1,0,0,9,1,0,1
37729,JVTorresHeredia,,3,1,0.333333,7,2,1,3
37731,LucieLaplace,,1,0,0,0,1,0,1
37734,jeanroman_,,1,0,0,0,1,0,1
37741,Ra_GarVal,,1,0,0,0,1,0,1
37747,CMFunk4,,1,0,0,5,1,0,1
37754,Elisback,,1,0,0,0,1,0,1
37756,Pigounet1,,1,0,0,4,1,0,1
37758,Thierry16053991,,1,0,0,7,1,0,1
37763,Bu_b_ulle,,1,0,0,0,1,0,1
37770,p_piperno,,1,0,0,4,1,0,1
37772,TylerDurdenCrew,,1,0,0,7,1,0,1
37773,Tapsounet,,1,0,0,7,1,0,1
37776,MSerge4,,1,0,0,7,1,0,1
37785,B17Francois,,1,0,0,7,1,0,1
37786,aselcelikel_,,1,0,0,7,1,0,1
37789,youre__my_tear,,2,0,0,0,2,0,2
37796,axel_lung,,1,0,0,7,1,0,1
37798,achilletalon007,,1,0,0,4,1,0,1
37803,GenerationZ63,,1,0,0,7,1,0,1
37804,DanielSoum,,3,0,0,7,3,0,3
37807,EJulien66,,1,0,0,7,1,0,1
37808,RegisDegorce,,1,0,0,7,1,0,1
37813,DGSFRANC,,2,0,0,7,2,0,2
37814,TheGeneral_Z,,2,0,0,7,2,0,2
37818,LvLvlc80233404,,3,0,0,5,3,0,3
37820,valjarl,,1,0,0,7,1,0,1
37821,AnneMoussard,,2,0,0,7,1,0,1
37825,BarsBares,,1,0,0,7,1,0,1
37827,benjamin_t__,,1,0,0,0,1,0,1
37829,SeirdNavNnac,,1,0,0,5,1,0,1
37834,nonsurtoutpas,,1,0,0,0,1,0,1
37843,Reelo15,,1,0,0,0,1,0,1
37849,gov_marley,,1,0,0,0,1,0,1
37851,Francetjr,,1,0,0,7,1,0,1
37856,Thomas02__,,1,0,0,7,1,0,1
37858,FrdriqueMunoz,,1,0,0,4,1,0,1
37859,Jubaceflo,,1,0,0,0,1,0,1
37864,eecsn3,,1,0,0,0,1,0,1
37874,pierro_le_fou31,,1,0,0,7,1,0,1
37876,Ducati1france,,1,0,0,7,1,0,1
37877,Lebobdu84,,2,0,0,7,2,0,2
37879,witch_MAB,,1,0,0,0,1,0,1
37881,eddylevert93,,2,0,0,4,2,0,2
37889,arNo8131,,1,0,0,5,1,0,1
37892,L4Dumont,,1,0,0,7,1,0,1
37900,WilmotteKarim,,1,0,0,0,1,0,1
37903,yaicheketty,,1,0,0,7,1,0,1
37907,Reconquete_87,,1,0,0,7,1,0,1
37909,olivierstpierr,,2,0,0,7,2,0,2
37910,katlarage,,2,0,0,0,2,0,2
37911,JuGotana,,1,0,0,7,1,0,1
37916,gacobat,,1,0,0,0,1,0,1
37920,AntoineArdant,,2,20,10,7,1,20,21
37924,Kalytis_,,2,3,1.5,0,1,3,4
37929,Richardpaco6,,1,0,0,4,1,0,1
37930,ThomLePaladin,,1,0,0,7,1,0,1
37932,Paimonika,,1,0,0,0,1,0,1
37939,BressyFrederic,,1,0,0,7,1,0,1
37943,Joc2000srte,,1,0,0,4,1,0,1
37946,ZemmourManche,,1,0,0,7,1,0,1
37951,CorvusCorax73,,1,0,0,7,1,0,1
37952,Lamarasoir,,3,0,0,7,3,0,3
37957,BifaneF,,1,0,0,7,1,0,1
37963,Nemesis04668487,,1,0,0,7,1,0,1
37966,bigoudilafafa,,1,0,0,7,1,0,1
37967,jeanpierretron,,1,0,0,7,1,0,1
37970,Baudouin_wissel,,2,87,43.5,5,1,87,88
37978,Paillereau21,,1,0,0,7,1,0,1
37979,g_christophe_,,1,0,0,5,1,0,1
37981,julienvlass,,1,0,0,0,1,0,1
37985,Xavstaff1,,2,0,0,7,2,0,2
37992,val19indigo,,1,0,0,0,1,0,1
37993,beurre_de_keuf,,1,0,0,0,1,0,1
37998,michael_eisman,,1,0,0,0,1,0,1
38004,claude_muriel,,1,0,0,7,1,0,1
38005,JoanBienaime,,2,0,0,0,2,0,2
38011,laderfouf,,1,0,0,0,1,0,1
38012,grandosek,,2,0,0,7,1,0,1
38014,jimpereiraRG,,1,0,0,7,1,0,1
38016,ppcs27,,2,0,0,7,2,0,2
38023,libreElodie1,,1,0,0,7,1,0,1
38028,hagabardc,,2,0,0,7,2,0,2
38030,Peggaazz,,1,0,0,7,1,0,1
38037,91780annie,,3,0,0,10,3,0,3
38039,Crabe1958,,1,0,0,7,1,0,1
38040,NPolony,,1,0,0,4,1,0,1
38041,MENFINGerardd,,2,0,0,7,1,0,1
38043,king06003,,2,0,0,7,2,0,2
38049,Mopolopy,,2,0,0,0,2,0,2
38050,Canton47835129,,1,0,0,7,1,0,1
38053,12_0_13,,1,0,0,0,1,0,1
38057,Psukhe_logia,,1,0,0,0,1,0,1
38058,nodoss4,,2,0,0,7,2,0,2
38059,_Horizon10_,,1,0,0,7,1,0,1
38064,revosaison2,,3,0,0,0,1,0,1
38065,CiciThatWalk,,2,0,0,0,2,0,2
38069,BrIzelvor,,1,0,0,0,1,0,1
38070,Pierre_Christen,,1,0,0,7,1,0,1
38072,SieurHibou,,2,0,0,0,1,0,1
38075,ascendantbutch,,2,0,0,0,2,0,2
38083,PoissonFa,,1,0,0,0,1,0,1
38085,chcerutti,,2,1,0.5,9,1,1,2
38088,GillesGuerin51,,3,0,0,7,3,0,3
38092,EspineiraKarine,,1,0,0,0,1,0,1
38096,Gilgan131,,1,0,0,7,1,0,1
38097,ObjectifSuper,,3,0,0,7,3,0,3
38098,Rone11111111,,2,0,0,7,2,0,2
38100,XaleBond,,1,0,0,7,1,0,1
38102,AntoineVeilleur,,2,0,0,4,2,0,2
38108,NicolasMartin_2,,3,0,0,7,3,0,3
38110,Pascal6360,,3,0,0,7,3,0,3
38111,Yanoo06,,1,0,0,4,1,0,1
38114,CapitaineByakko,,1,0,0,0,1,0,1
38129,patrick_sportes,,1,0,0,7,1,0,1
38131,akaganjah,,1,0,0,7,1,0,1
38137,biette_gerald,,1,0,0,7,1,0,1
38139,PinkyWolfs,,1,0,0,0,1,0,1
38142,AlixHermeline,,1,0,0,0,1,0,1
38143,GuiteraR,,1,0,0,4,1,0,1
38145,R_DeCastelnau,,1,13,13,7,0,13,13
38148,Miqueblanque13,,1,0,0,7,1,0,1
38151,__Zilbah__,,1,0,0,5,1,0,1
38152,JPCarpentierUE,,1,0,0,7,1,0,1
38154,heartxcxxbis,,1,0,0,7,1,0,1
38155,victor_demaison,,1,0,0,7,1,0,1
38157,KevinDieb,,2,0,0,7,2,0,2
38159,AymericBelleau,,1,0,0,7,1,0,1
38162,Bigby_CB,,1,0,0,4,1,0,1
38163,PatrioteParis,,1,0,0,7,1,0,1
38168,67Aston,,5,0,0,7,5,0,5
38174,CyrilMCI,,1,0,0,7,1,0,1
38176,FeelsGoodJerry,,1,0,0,7,1,0,1
38177,MoadabJ,,1,1,1,7,0,1,1
38182,Al3xPavuk,,1,0,0,0,1,0,1
38183,joanfulla,,1,0,0,7,1,0,1
38187,IcogeCK,,1,0,0,7,1,0,1
38198,galzinou,,4,0,0,7,4,0,4
38199,moulaga13,,1,0,0,5,1,0,1
38203,fspider76,,1,0,0,7,1,0,1
38207,davidoffstch,,1,0,0,7,1,0,1
38211,DoucePatrie,,1,0,0,7,1,0,1
38212,claveledith1,,4,0,0,7,4,0,4
38213,Yachiru_sama,,1,0,0,7,1,0,1
38214,Jockerman07,,1,0,0,7,1,0,1
38216,verydarkwinter,,1,0,0,5,1,0,1
38220,JeremBenhaim,,1,0,0,7,1,0,1
38224,GLACIAL888,,4,0,0,5,4,0,4
38225,stevendmglhs,,1,0,0,0,1,0,1
38231,JYZoyo,,1,0,0,4,1,0,1
38232,minoucat13,,1,0,0,7,1,0,1
38236,CtrlAltDroite,,3,2,0.666667,7,2,2,4
38238,LaNissarda,,2,0,0,7,2,0,2
38242,leopauIpk,,1,0,0,0,1,0,1
38244,HawkeyeE2C13,,2,0,0,7,2,0,2
38245,b1zen07,,3,0,0,7,3,0,3
38248,gbrouquieres,,2,0,0,4,2,0,2
38253,Bonaparte_N_Fr,,1,0,0,7,1,0,1
38255,moipourquoi_,,1,0,0,7,1,0,1
38259,lesia_rogliano,,2,0,0,4,2,0,2
38260,lepecheurzemmo1,,1,0,0,7,1,0,1
38261,pierrecheynet,,1,0,0,7,1,0,1
38267,Balkanain_,,1,0,0,0,1,0,1
38268,101djulo,,1,0,0,0,1,0,1
38274,ben777722,,1,0,0,9,1,0,1
38275,BernarddeFAUSTI,,4,0,0,7,4,0,4
38284,JuliaJe25894011,,1,0,0,7,1,0,1
38291,Loupali3,,1,0,0,7,1,0,1
38292,NathalieB75_85,,3,0,0,7,3,0,3
38295,Rubbypyton,,1,0,0,7,1,0,1
38296,1Vs1GareDuNord,,1,2,2,5,0,2,2
38301,SaSaN63716452,,3,0,0,7,2,0,2
38304,DBBaboon,,1,0,0,0,1,0,1
38308,BlondinBobby,,1,0,0,0,1,0,1
38312,peu_1mporte,,1,0,0,7,1,0,1
38314,Antonio67451105,,1,0,0,7,1,0,1
38316,Buffa645,,2,0,0,7,2,0,2
38321,Yzabelle777,,1,0,0,7,1,0,1
38323,ericdomard71,,1,1,1,10,0,1,1
38325,Lyrice1,,3,0,0,0,3,0,3
38331,trentesix,,1,0,0,0,1,0,1
38332,MimosasDuVar,,1,0,0,7,1,0,1
38341,MichelMdubois60,,1,0,0,7,1,0,1
38346,yvbbbbb,,1,0,0,7,1,0,1
38349,laurentrosay,,1,0,0,7,1,0,1
38353,MathieuPhilbert,,1,0,0,7,1,0,1
38355,d_a__s_h,,1,0,0,0,1,0,1
38357,HoldAllTime,,1,0,0,7,1,0,1
38358,PATDRAC,,1,0,0,7,1,0,1
38359,beoceartemis752,,2,0,0,5,2,0,2
38364,madeln_chevrier,,1,0,0,7,1,0,1
38367,ThJouanneau,,1,0,0,7,1,0,1
38368,JusteBut,,1,0,0,7,1,0,1
38373,tiensvoiladu,,2,0,0,7,2,0,2
38380,LaNouvelleFran5,,1,0,0,7,1,0,1
38384,zoezoe5757,,1,0,0,4,1,0,1
38385,ArthurRolland28,,2,0,0,7,2,0,2
38389,Khausial,,1,0,0,0,1,0,1
38391,tchincath,,1,0,0,7,1,0,1
38393,weber_web,,1,0,0,7,1,0,1
38397,Antoinee_Off,,1,0,0,7,1,0,1
38403,clement_atn26,,2,0,0,5,2,0,2
38404,LegendOfZ2001,,2,0,0,7,2,0,2
38405,romainmunegu,,1,0,0,7,1,0,1
38408,Jajamo16,,1,0,0,0,1,0,1
38409,carrere_laure,,1,0,0,7,1,0,1
38410,Mantasword,,2,0,0,7,2,0,2
38417,Franckideg,,1,0,0,7,1,0,1
38421,alex96757035,,1,0,0,7,1,0,1
38425,GeoffroyCarmier,,1,0,0,7,1,0,1
38427,Tintin75000,,1,0,0,7,1,0,1
38430,depaz_beth,,2,0,0,7,2,0,2
38431,MurrayMack4,,1,0,0,4,1,0,1
38432,GeorgiaSoupault,,2,0,0,0,2,0,2
38441,daethirin,,1,0,0,0,1,0,1
38445,Reconquete_RT,,2,0,0,7,2,0,2
38446,lisaaalevy,,1,0,0,7,1,0,1
38454,RegisGruson,,1,0,0,7,1,0,1
38456,IsabelleFour,,4,0,0,7,4,0,4
38461,YDaCruzLeg,,2,0,0,7,2,0,2
38477,Gre_wenn,,1,0,0,0,1,0,1
38479,rodneyanddel,,2,0,0,7,2,0,2
38480,corinne93100,,1,0,0,7,1,0,1
38483,OA38077,,1,0,0,7,1,0,1
38484,Frankse03015718,,1,0,0,4,1,0,1
38485,lmhjt,,3,0,0,7,3,0,3
38487,Mamine78,,1,0,0,7,1,0,1
38489,AssierElisabet1,,1,0,0,7,1,0,1
38507,l_3po_,,1,0,0,0,1,0,1
38512,SerialQinoA,,1,0,0,0,1,0,1
38513,a_ruszniewski,,1,0,0,7,1,0,1
38514,BredinLucie,,1,0,0,0,1,0,1
38520,thestarfox35,,2,0,0,7,1,0,1
38526,timmjph,,1,0,0,7,1,0,1
38530,Jojo848329021,,1,1,1,4,0,1,1
38531,PatrioteHonor1,,1,0,0,7,1,0,1
38535,StDAtw,,1,0,0,0,1,0,1
38536,la_cambicha,,3,0,0,7,3,0,3
38538,freefrance1,,1,0,0,7,1,0,1
38542,Lylotte778,,1,0,0,7,1,0,1
38544,perlinmachin,,2,0,0,7,2,0,2
38545,HuguesDePayns31,,1,0,0,7,1,0,1
38547,GuillaumeVigro1,,1,0,0,0,1,0,1
38548,EmilieEsposito,,1,0,0,0,1,0,1
38552,hugotor,,2,0,0,7,2,0,2
38554,jajasyl,,2,0,0,7,2,0,2
38555,Milos19932,,1,0,0,7,1,0,1
38557,Pragmatic4,,1,0,0,4,1,0,1
38561,BotetJosette,,1,0,0,7,1,0,1
38562,LouTchoup,,1,0,0,7,1,0,1
38564,madeshiro,,1,0,0,0,1,0,1
38567,PotroSenor,,1,0,0,0,1,0,1
38570,mtbsqn,,1,0,0,7,1,0,1
38571,TAAF2512496,,1,0,0,9,1,0,1
38573,COURLEUXPaul,,1,0,0,7,1,0,1
38574,MarieAngePoli1,,1,0,0,7,1,0,1
38578,pierro2614,,1,0,0,7,1,0,1
38585,Chartreuse382,,2,0,0,7,2,0,2
38591,A_Poutier,,1,0,0,4,1,0,1
38593,youngthomish,,1,0,0,7,1,0,1
38598,0kalya,,1,0,0,7,1,0,1
38600,LesCochin,,2,3,1.5,7,0,3,3
38601,ATaDroite,,5,0,0,7,5,0,5
38607,Maupassant97,,1,0,0,7,1,0,1
38610,Bonsens26400268,,1,0,0,7,1,0,1
38619,FGB2b,,1,0,0,7,1,0,1
38620,kostuna,,1,0,0,0,1,0,1
38622,LichelMutz,,1,0,0,7,1,0,1
38624,Valou_Gbn,,1,0,0,7,1,0,1
38627,GilbertCollard,,1,651,651,7,0,342,342
38630,Fiofio0702,,2,0,0,0,2,0,2
38633,augustingrambal,,2,0,0,9,2,0,2
38634,LrMlanie1,,1,0,0,9,1,0,1
38635,GaiusLucilius,,1,0,0,7,1,0,1
38641,veroomrx,,1,0,0,7,1,0,1
38643,Tahiti_Ness,,1,0,0,7,1,0,1
38647,ngc_3370,,1,0,0,7,1,0,1
38649,MarchalOmbre_,,1,0,0,7,1,0,1
38652,collpre,,2,0,0,7,2,0,2
38656,COGNE36,,1,0,0,7,1,0,1
38660,martidedge,,2,1,0.5,4,0,1,1
38662,Melusin_e_,,1,0,0,0,1,0,1
38664,NeitahChan,,1,0,0,0,1,0,1
38665,LeCoyote50,,1,0,0,7,1,0,1
38668,dujardinluc1,,1,0,0,7,1,0,1
38669,Agrippine06,,1,0,0,7,1,0,1
38671,rn_paca,,3,0,0,10,3,0,3
38678,nathhannaert,,1,0,0,7,1,0,1
38683,Franky93471660,,1,0,0,7,1,0,1
38688,droitardedeluxe,,1,0,0,7,1,0,1
38689,petipotiron,,1,0,0,0,1,0,1
38690,gistupa,,1,0,0,5,1,0,1
38695,RJubin,,1,0,0,7,1,0,1
38696,LadyL62272434,,1,0,0,7,1,0,1
38700,anthemlau1,,1,0,0,7,1,0,1
38705,Nous16707521,,1,0,0,7,1,0,1
38708,candide78,,1,0,0,4,1,0,1
38710,Le_XXVIII,,1,0,0,7,1,0,1
38711,Johnpatclowney,,1,0,0,4,1,0,1
38714,nosvoixtrans,,2,0,0,0,2,0,2
38715,Dus_Pascal,,1,0,0,7,1,0,1
38716,CorsicaViva2A,,1,0,0,7,1,0,1
38721,LacroixLionel8,,1,0,0,7,1,0,1
38728,cricxa,,2,0,0,7,1,0,1
38732,avp404,,1,0,0,7,1,0,1
38736,hankizet,,1,0,0,0,1,0,1
38737,Steeve77722736,,1,0,0,7,1,0,1
38742,Esther5976,,2,0,0,7,2,0,2
38746,L47436973,,2,0,0,0,2,0,2
38749,compote_de_nico,,1,0,0,0,1,0,1
38750,JeanFrancais3,,1,0,0,7,1,0,1
38753,mariemarie965,,1,0,0,7,1,0,1
38756,Alice_Meiko_May,,1,0,0,0,1,0,1
38757,CaritaMaje,,1,0,0,7,1,0,1
38758,JeanlucBayrou,,2,0,0,7,2,0,2
38759,RienAGuerir,,1,15,15,0,1,15,16
38760,UCL_Cevennes,,1,0,0,0,1,0,1
38761,arnaud_gallais,,1,0,0,0,1,0,1
38763,TranStephane,,1,0,0,5,1,0,1
38766,DavidC26097407,,1,0,0,7,1,0,1
38767,jehanne64,,1,0,0,7,1,0,1
38773,DanielJ48240512,,1,0,0,5,1,0,1
38775,Eiagas,,1,0,0,0,1,0,1
38776,Alicant92563295,,1,0,0,0,1,0,1
38779,LAUREBOURDIN,,1,0,0,7,1,0,1
38781,Elasticpipo,,1,0,0,0,1,0,1
38782,ChensungLove,,3,0,0,7,3,0,3
38784,AlbaneGaillot,,1,10,10,0,0,10,10
38785,CelineJullie,,1,0,0,7,1,0,1
38791,Shyzzen,,1,0,0,7,1,0,1
38793,GelinPatrick4,,1,0,0,7,1,0,1
38796,9talou,,1,0,0,7,1,0,1
