"Label","Id","tweets","retweets","rRT"
"actu_z",34586,1,0,0
"baptougaming1",34587,1,0,0
"Balmorah",34592,1,0,0
"vivlibertad",34600,1,0,0
"houmoustaki",34603,1,0,0
"SESLRENNES",34604,2,0,0
"Catheri65426160",34608,1,0,0
"fabricehodecent",34609,1,0,0
"AmarilloLeones",34611,1,0,0
"BatCyclic",34613,1,0,0
"Correnico1",34615,1,0,0
"sylvielasninas",34616,1,0,0
"NobleScarlett",34619,1,0,0
"ArmelleAndro",34621,1,0,0
"_PascalBarbe",34622,2,4,2
"PeltierStephan2",34623,2,0,0
"Filledoctobre",34624,2,1,0.5
"nimwendil",34626,1,0,0
"RenLoche",34629,1,0,0
"Itvan",34634,1,0,0
"Alexand13240112",34635,1,0,0
"CatnGeek",34636,1,1,1
"FraisesVanille",34637,1,0,0
"TravisVott",34638,1,0,0
"JlBennahmias",34641,1,0,0
"isabellelagard1",34642,1,0,0
"SauvonsBesac",34643,1,0,0
"christe26071293",34646,1,0,0
"_Vulgum_Pecus",34648,1,0,0
"ChoyChloe1",34649,1,0,0
"IsidorePdlv",34651,2,0,0
"MamanLouve2",34652,2,0,0
"JeanCab19138521",34654,1,0,0
"RamadePascal",34661,1,1,1
"reliuretroo",34662,2,0,0
"Zorrodemasque",34663,4,0,0
"zoeazonzo",34665,1,0,0
"AntoninBaugnet",34666,1,0,0
"BEscoubes",34669,2,0,0
"IrigoyenWilliam",34670,1,4,4
"JB_Mandron",34672,1,2,2
"boenbot",34673,1,0,0
"EelvCourbevoie",34674,1,0,0
"axlcnhee",34679,1,0,0
"NicolNogent",34682,1,0,0
"timinustus",34683,1,0,0
"david_procureur",34684,3,0,0
"JeanJacques92",34685,1,0,0
"CmOh1",34686,1,0,0
"pinkplaguefr",34689,1,0,0
"Kika53320811",34690,2,0,0
"CedricOlivet45",34691,1,0,0
"GuinotMicheline",34692,2,0,0
"VizirJafar",34697,1,0,0
"DomercFrancois2",34700,1,0,0
"rpicotin",34705,1,2,2
"Pierrelafitte78",34709,1,3,3
"imashojogirl",34710,1,0,0
"save_the_fr0gs",34712,1,0,0
"Ozsmoz",34716,1,0,0
"oksana13sergei",34717,2,0,0
"savinanne",34720,1,0,0
"Mike238403",34722,1,0,0
"nostracultura",34723,1,0,0
"SolEtuLyon",34724,1,0,0
"christinetaffo1",34725,1,3,3
"Evlf",34727,4,0,0
"PierreCazavan",34729,1,0,0
"A_Viscontini",34733,1,0,0
"punkrastination",34734,1,0,0
"lapacuers",34735,1,0,0
"floydseymour",34736,1,0,0
"BFLRdeLamotte",34740,1,0,0
"barbygere",34742,1,0,0
"Rosebleue1492",34745,1,0,0
"pereJeanJoseph",34747,1,0,0
"alix_alvaro",34749,1,0,0
"JakubowiczA",34753,1,13,13
"henribreizh35",34754,1,0,0
"GemmaRN67",34759,2,0,0
"robaaanng",34761,1,0,0
"bdenour",34762,1,0,0
"Manon2Lavigne",34763,5,0,0
"Laurenc78466182",34770,2,0,0
"Frdouce1",34774,3,0,0
"R_Axel8",34775,1,0,0
"bloubere",34776,2,0,0
"Solidaires_PSL",34782,2,0,0
"MaDalto31370424",34785,1,0,0
"MaevaMace",34787,1,0,0
"jjtibrez",34789,1,0,0
"VanessFred",34791,1,0,0
"trenteet1",34793,1,0,0
"femmedavenir",34797,1,0,0
"Corid0r",34800,1,0,0
"JousseCecile",34802,1,0,0
"ChipsOise",34804,1,0,0
"Danou70384196",34807,1,1,1
"BrunoDauchez",34809,1,0,0
"AnnBirecki",34812,2,0,0
"KilingJock",34814,1,0,0
"Pazificateur",34817,2,0,0
"_Ronce",34822,2,0,0
"aubert85977254",34823,1,0,0
"Tameshigiri_",34824,3,0,0
"Anti_fdp_",34825,1,0,0
"MasterZ55052811",34827,2,0,0
"Torejy",34828,1,0,0
"Schrilake",34830,2,0,0
"JohnMariou",34832,1,1,1
"10Nlv",34835,1,0,0
"HvtMax",34836,1,0,0
"PL00123",34837,1,0,0
"Ursula10001",34839,1,0,0
"Letropgrand",34840,1,2,2
"gunsforIouist",34841,1,0,0
"Lilourayana1",34844,1,0,0
"ChristelleCogne",34847,1,0,0
"LeIrascible",34850,1,0,0
"LaRveus25809720",34851,1,0,0
"DuvalMarion6",34853,1,0,0
"PanoramixLedru2",34854,1,0,0
"HESTONCharles1",34855,1,0,0
"30cevenol30",34856,1,1,1
"WKoevoet",34857,1,0,0
"thibault_sevan",34860,1,0,0
"niniillili",34861,1,0,0
"2065gueraustral",34862,1,0,0
"BgSmeagol",34863,1,0,0
"NPetit_41",34864,1,0,0
"oh91",34866,1,0,0
"MassardGuilbaud",34867,1,0,0
"letallecjohann",34869,4,1,0.25
"FlorenceAmalric",34872,1,0,0
"Anastas77581540",34876,1,0,0
"BiBlini",34882,1,0,0
"EMeun7",34886,1,0,0
"MetzgerOlivier",34887,1,0,0
"EELVParis11",34893,1,0,0
"NextStep_Sante",34895,1,0,0
"magali2gai",34896,1,0,0
"JoseMar90062029",34897,1,0,0
"loune_20",34899,2,0,0
"AnnecyEELV",34902,1,0,0
"ugo_aapl",34907,1,0,0
"giberpa",34915,1,0,0
"RastitSandrine",34916,1,0,0
"PFocis",34917,3,15,5
"ABRFL31",34918,2,21,10.5
"claravdgr",34921,1,0,0
"Ludo44882546",34923,1,0,0
"dame_andre",34924,1,0,0
"aliettedb",34927,1,0,0
"keskurpits",34929,1,0,0
"sgambfil",34931,4,0,0
"vldcap2012",34932,1,0,0
"AdelineChain",34933,1,0,0
"peterCatblood",34935,4,0,0
"Augustus_Mc_Nus",34936,1,0,0
"vingtcentLC",34937,1,0,0
"RagnaudG",34939,1,0,0
"JagerGeert",34940,1,0,0
"Tensiometre1",34944,1,0,0
"samtenzangmo15",34945,1,0,0
"acanthecazin",34946,1,0,0
"lavietoutplein",34948,2,0,0
"Rachelliberte",34949,1,0,0
"OlsheyEstDehors",34950,1,0,0
"Acuddle3",34957,3,0,0
"GenerationLille",34959,1,0,0
"calcaneum2",34960,3,0,0
"doyen_antoine",34961,1,0,0
"mysterty",34962,3,0,0
"ChoisirF",34963,1,0,0
"HenkRijkers",34964,1,0,0
"Sidereusnuncis",34967,1,0,0
"webdif",34970,1,0,0
"AzokRoxy",34972,1,0,0
"GasBer75",34973,1,1,1
"fil51311",34974,1,0,0
"euroecolos",34975,1,0,0
"Krysalion",34977,2,0,0
"Marc_E67",34978,1,0,0
"dlr8691",34981,1,0,0
"JEZMARINE",34982,1,0,0
"menant_debart",34984,4,0,0
"Ivan_le_T",34985,2,10,5
"murielleb1",34986,1,0,0
"chemindesoleil",34990,1,0,0
"tchak13",34991,1,0,0
"danetwassa",34992,1,0,0
"sous_pseudonyme",34995,1,0,0
"nukaaron",34999,4,6,1.5
"victorshark65",35001,1,0,0
"Ynadroid",35002,1,0,0
"DevilleMorel",35003,1,0,0
"BretAnne3",35007,2,0,0
"GautierJosephe",35008,1,0,0
"Fairyondine",35009,1,0,0
"sorojeanlouis",35011,2,0,0
"PonsJuju",35013,1,0,0
"OUZOUER",35014,1,0,0
"Sophie_G86",35015,1,0,0
"anarchiae",35016,1,0,0
"JulieJrrnd",35021,1,0,0
"adofou",35024,1,0,0
"Nous14535346",35025,1,0,0
"Aflab02",35026,1,0,0
"AntoineTavnh",35032,2,0,0
"ES8pq9",35035,1,0,0
"hoddje",35040,1,0,0
"MlodieNelson2",35043,1,0,0
"Republique_Laic",35044,1,3,3
"antho85292140",35047,1,0,0
"mustapha1954",35050,1,0,0
"BoisierB",35055,1,0,0
"AudePaul",35058,1,0,0
"barraudlolo",35061,1,0,0
"Platon51728303",35067,2,0,0
"AlainFouquet49",35068,1,0,0
"grund4l",35069,2,0,0
"SolMont87703021",35070,1,0,0
"CCricha",35074,1,0,0
"ToutesDesFemmes",35075,3,40,13.3333333333333
"dascritch",35076,1,0,0
"I_avia_dins_lOc",35079,1,0,0
"DoctorFuzzman",35080,1,0,0
"le_Parisien",35081,1,7,7
"JLSenToscane",35082,1,18,18
"kylianguimarae4",35084,1,0,0
"franceinfo",35085,1,35,35
"dfrankenhuis",35089,1,0,0
"parisquad75",35091,1,0,0
"S_Kbreizhe",35092,1,20,20
"Faucheuse_66",35098,1,0,0
"RoseCleta2",35102,1,0,0
"Cowboy_Etoile",35103,1,0,0
"Sylvie990Sylvie",35104,1,0,0
"Ni_no_O",35105,1,0,0
"JulienL49829800",35106,2,0,0
"Cecllems",35107,1,12,12
"mavergnault",35108,3,0,0
"Dan4UNoMor",35110,3,1,0.333333333333333
"UIAthee",35111,1,1,1
"gregory__doucet",35112,2,0,0
"pride_banlieues",35113,2,51,25.5
"Geuze_F",35114,1,0,0
"queenkateybello",35117,1,0,0
"abobra74",35118,4,0,0
"Cloo8_",35119,1,0,0
"FamilleZacharia",35122,1,0,0
"LouisM9999",35123,1,4,4
"meloinvento044",35129,1,0,0
"KhiraSahraoui",35136,2,0,0
"rgerland",35138,1,0,0
"Maricopaz83",35139,1,0,0
"assabonou",35141,1,0,0
"SBSLSP",35148,2,0,0
"hans_carpenter",35150,3,0,0
"PATRICE36384754",35153,1,0,0
"darkwelor",35154,1,0,0
"ToutDouxJJ",35155,1,0,0
"fred_orain",35156,1,0,0
"VOISINFrancois",35157,1,0,0
"Michiwendi22",35160,1,0,0
"loevana1",35161,1,0,0
"Alb34991995",35162,3,28,9.33333333333333
"Nicolasbdf",35164,2,10,5
"Inachiveg",35165,2,0,0
"Davethebadgerl2",35167,1,0,0
"Br1ndavoine",35169,1,0,0
"TangZeguy",35172,1,0,0
"gondioc451",35176,1,0,0
"selenitant",35177,1,0,0
"christo491",35180,1,0,0
"benoitschnecke1",35181,3,0,0
"heriardjeanluc",35182,1,0,0
"rocketman2294",35184,1,0,0
"RetourExcalibur",35186,1,0,0
"Pangolynx1",35193,1,0,0
"NArkandal",35194,1,0,0
"IsabelleMilliot",35200,2,0,0
"lomobob",35201,1,0,0
"FatimaKaroun",35202,1,0,0
"enirdans",35205,3,0,0
"CyrilMarcant",35208,2,0,0
"pascallesuzy",35211,1,0,0
"NarcisseGNC",35217,5,0,0
"TheodorHolman",35219,1,0,0
"JeanMouloudofff",35221,1,0,0
"lopezdominique2",35224,1,0,0
"PerrinBruno9",35225,1,0,0
"dream_augustine",35226,2,0,0
"koductive",35228,1,0,0
"zebaronne",35229,4,0,0
"ckrep",35232,1,0,0
"DanPRAUDROGER",35234,1,0,0
"JeanDan27824589",35235,1,0,0
"Madeleine_rx",35240,1,0,0
"cor_yas",35241,1,0,0
"sympathisantFI",35243,2,0,0
"AnnabeldeFrugyn",35245,1,0,0
"AriSalot",35247,1,0,0
"VQPresse",35249,1,0,0
"BorisVallaud",35251,1,47,47
"Alohacsp",35252,1,0,0
"RaphiLeSobre",35254,1,0,0
"christelcamus",35257,1,0,0
"TofTwoui",35259,1,0,0
"Jimmy__Ribeiro",35260,1,0,0
"marie_cecilee",35267,1,0,0
"Gerard4bruno1",35268,2,0,0
"BnfSud",35273,1,0,0
"leMNL35",35277,1,0,0
"Khalid97",35279,1,0,0
"Jacques00983466",35281,1,0,0
"maelitisme",35282,1,0,0
"Lagonblues",35287,2,0,0
"TerredeFrance77",35296,1,0,0
"rousseau2002",35299,2,0,0
"2022Ze",35300,1,0,0
"antonn0726",35301,1,0,0
"TheoChallande",35302,1,0,0
"loran003",35304,1,0,0
"ZeRousse",35305,1,0,0
"SESL_Arles",35311,1,0,0
"OliverTrets",35312,2,0,0
"Damon37308125",35313,2,0,0
"Micronus4",35315,1,0,0
"penylena75",35316,2,0,0
"morelightshine",35319,2,0,0
"tzevef",35322,2,0,0
"ManoMariePierr1",35324,1,2,2
"Emojifab_",35329,1,0,0
"KaeriTwitte",35331,3,0,0
"Dhaanyeel",35334,2,0,0
"vroum_toto",35335,1,0,0
"ecaheti",35336,1,0,0
"Indyyann",35337,1,0,0
"CecileCapponi",35338,1,0,0
"diogene2607",35340,1,0,0
"alexan_gato",35341,1,0,0
"The_Glaude",35344,1,0,0
"AlexisDebuisson",35347,1,0,0
"dendir35",35349,1,0,0
"fee_clochette91",35352,1,0,0
"haigeek",35354,1,0,0
"SallyDaithe",35355,1,0,0
"JanPieM",35356,3,0,0
"pegb_",35360,1,0,0
"GeWoessner",35361,1,19,19
"isidornazareth",35362,1,0,0
"SESLamu",35365,1,0,0
"asqueerdian",35366,1,0,0
"debbiemorandeau",35370,2,0,0
"Onoxyne",35373,1,0,0
"louetmila",35375,1,0,0
"IsabelleRognona",35376,1,0,0
"totopatriote",35377,3,0,0
"vicplessis",35378,2,0,0
"soulbabe71",35381,1,0,0
"del_inet",35385,1,0,0
"MNL_Ain",35386,1,0,0
"mamelin14",35392,1,0,0
"Biunoctium",35393,3,0,0
"OrgaSoliTrans",35394,3,23,7.66666666666667
"MNL_49",35395,1,0,0
"Wisdom92i",35396,1,0,0
"_qalujo_",35399,1,0,0
"RichardMcFly5",35403,1,0,0
"MNL_National",35404,1,6,6
"Alpat56",35406,1,0,0
"Ladynette8",35408,1,0,0
"Kleiade_",35409,1,1,1
"anarchty",35410,2,0,0
"JackVentoux",35411,1,0,0
"Philbv6",35413,1,0,0
"ericvicente2015",35414,1,0,0
"chb200",35417,1,0,0
"jeromedubois157",35418,1,0,0
"assoGIAPS",35419,1,5,5
"OSaresses",35425,1,0,0
"Lollytaff",35426,1,0,0
"KlausTreize",35428,1,0,0
"joralisa1",35430,1,0,0
"UCLOrleans",35433,1,0,0
"Breve_91",35435,2,0,0
"GerardPouzoulet",35436,1,0,0
"OlivierPayen4",35438,1,0,0
"MatthiasParveau",35441,1,0,0
"Maleeek",35442,1,0,0
"superpado",35443,1,0,0
"enzod_g",35444,1,0,0
"gryyf1",35445,1,0,0
"DanRads_Wife",35447,1,0,0
"legddevoilement",35448,3,0,0
"wolfgangbeethov",35452,1,0,0
"Michel34130",35454,1,0,0
"lobs",35455,1,4,4
"JeanLAUNAY46",35456,1,0,0
"Laurent742",35462,1,0,0
"Dinguologue",35468,2,0,0
"twittdeflo",35472,2,0,0
"Grachusbabeuf",35473,1,0,0
"l_fournie",35475,2,2,1
"ArthurLcr_",35476,1,0,0
"philalbrand",35477,1,0,0
"GuiziouMael",35478,1,0,0
"NadiaAzoug",35480,3,3,1
"NlgFab",35482,1,0,0
"CorinnenMars",35483,1,0,0
"MamigEve",35487,2,0,0
"ktilabunipop",35488,1,0,0
"Gilleberre",35489,1,0,0
"Kadjoy_",35490,1,0,0
"Narcissou1",35493,1,0,0
"MrLughsson",35495,1,0,0
"Ln_Otter",35496,1,0,0
"ivanrioufol",35497,2,261,130.5
"daisyduckR",35498,1,0,0
"kingmeliodas190",35499,1,0,0
"glriousbastrd",35503,1,0,0
"Mickael_Pigne",35506,1,5,5
"Jeunes0",35507,1,6,6
"KurejiiU",35509,1,0,0
"SESLPau",35510,1,0,0
"franceinter",35513,1,27,27
"francois_fr2",35515,1,0,0
"chatenpuissance",35517,1,0,0
"81ulysse",35518,1,0,0
"EUGENEADOLPHJ",35519,1,0,0
"missfinee13",35521,1,0,0
"JuloDao",35523,1,0,0
"kozu_hatena",35524,1,0,0
"VladUnionPop",35525,1,0,0
"TitiSerres2",35526,1,0,0
"AstrucMarc",35528,1,0,0
"galularoma",35529,1,1,1
"Mysticadorite",35530,2,0,0
"antoine_senard",35531,1,0,0
"sboudaud",35535,1,0,0
"fabron01",35537,2,0,0
"Dumont6674",35539,1,0,0
"JackyLemoineau",35544,1,0,0
"complotistedu73",35546,1,0,0
"LouisBoyard",35549,1,218,218
"6cylindrenligne",35551,3,0,0
"lyla_jenine",35556,1,0,0
"NOSY310778",35557,1,0,0
"LovephilC",35567,2,0,0
"petidoua",35568,1,0,0
"ClaireMermoz",35575,1,0,0
"LaProf_",35576,1,0,0
"WagnerAlain14",35580,1,0,0
"_whoami3",35581,1,0,0
"pPierreHugonnet",35582,1,0,0
"M99Natacha",35584,2,0,0
"MakhnoToby",35586,2,0,0
"Candy_tatoche",35587,1,0,0
"jean_jverdon",35588,1,0,0
"dassouline",35594,1,0,0
"MarionLeJambon",35596,1,0,0
"SESL_AIT",35597,1,0,0
"LeToTodeTaTa1",35599,1,0,0
"David44991446",35602,1,0,0
"FranckVisee",35612,1,0,0
"Marie93974531",35613,1,0,0
"sylvester3145",35615,1,0,0
"Petousette",35619,1,0,0
"lafamilleadams",35628,2,0,0
"Corlantier_",35633,1,0,0
"PsBesancon",35635,1,0,0
"lililigogo",35639,1,0,0
"RayaneCocoat",35640,1,0,0
"SolEtuLille",35642,1,0,0
"Aeluin4",35644,1,0,0
"ProffeTania",35645,4,0,0
"Eelv_Rennes",35649,1,0,0
"ormedesmarais",35652,1,0,0
"BH_Bery",35655,1,0,0
"RicolotContact",35657,1,0,0
"ThierryJenny1",35661,1,0,0
"operatisme",35663,4,1,0.25
"enzopltz",35665,1,0,0
"LSanssion",35666,1,0,0
"NonoevaFokoua",35667,1,2,2
"tancrediVittore",35670,1,0,0
"inniaritu",35671,1,0,0
"alexis__fremont",35674,1,0,0
"LenaIgorievna",35676,1,0,0
"SyloooOooo",35677,1,0,0
"dumesnil_jl",35679,1,0,0
"KarineBarbagli",35680,1,0,0
"72Rst",35682,1,0,0
"ravingscientist",35683,1,0,0
"HAIEHaie",35684,1,0,0
"MyGaelle",35688,1,0,0
"trainsdenuit",35692,1,0,0
"NoordSpoort",35693,1,0,0
"GaetanEscorbiac",35694,1,2,2
"ncadene",35695,1,29,29
"Annyes6",35697,1,0,0
"lakvieto",35700,1,0,0
"ElsaMiette",35702,1,0,0
"_PennyTentiaire",35703,1,0,0
"Marina__vo",35704,1,0,0
"joooojon",35708,2,0,0
"toujoursdebout",35709,1,0,0
"Bzh1946",35710,1,0,0
"turboplouc",35713,1,0,0
"Boursomator",35714,1,3,3
"AssiaaHF",35715,1,0,0
"GDeleur",35716,1,112,112
"TashiLa15",35719,1,0,0
"LaumosneGabriel",35720,1,0,0
"EELV_midi_py",35722,1,0,0
"Lui279sr",35727,1,0,0
"clauzel_olivier",35729,1,0,0
"SteibelMartine",35730,1,0,0
"freebee_honey",35731,1,0,0
"EricLmx",35736,1,0,0
"lm23905279",35737,1,0,0
"OgreVieil",35739,1,0,0
"BlogGay",35743,1,0,0
"Diogenepi",35744,3,0,0
"GrainsdEcole",35747,1,0,0
"SolidairesEtuP8",35748,2,0,0
"zeuquich",35752,2,3,1.5
"PearceJanice2",35755,1,0,0
"Scipio32428639",35758,1,0,0
"jesappellelola",35759,1,0,0
"chantakabalamen",35763,1,0,0
"tigresseflo",35765,1,0,0
"eddy_terstall",35768,1,0,0
"DrEcouteur",35769,1,1,1
"Sentenza_Senpai",35770,1,0,0
"BaillonIngrid",35772,1,0,0
"Alcor75003",35777,1,0,0
"CestLeMondeDeD1",35779,1,0,0
"cat_frd",35782,3,0,0
"livingt40355468",35784,1,0,0
"Loumir666",35785,2,1,0.5
"chamoisvert",35787,1,0,0
"zazco1",35789,1,0,0
"RomainChiaradia",35794,1,0,0
"eugni__",35801,1,2,2
"Chromatocloo",35802,2,0,0
"DominiquePaille",35805,1,0,0
"SolEtuNantes",35806,1,4,4
"1GauloiseBlonde",35815,1,0,0
"nezar_karim",35816,1,0,0
"Dracau_Fat",35819,1,0,0
"neutrino8012",35820,1,0,0
"marthe_pascal",35821,2,0,0
"kleisjager",35823,1,28,28
"gefrance",35829,1,1,1
"a_pbh",35837,2,0,0
"Fafa_ARAM",35839,1,0,0
"lbeuhudji",35840,2,0,0
"ronibarro",35845,1,0,0
"thomaspouilly",35846,2,0,0
"gingerbread_t",35848,1,0,0
"Yoyi_LZ",35850,1,4,4
"Ligeia69",35852,1,0,0
"fabredidier1",35853,1,0,0
"ROLOONS",35854,1,0,0
"BenjaminRoudet",35856,1,0,0
"steve_reds",35861,1,0,0
"theygolila",35863,2,0,0
"PANTHRENOIRE11",35865,1,0,0
"eelvaveyron",35867,1,0,0
"LeonThebault",35868,1,0,0
"andreloez",35871,1,0,0
"Val5609",35876,3,0,0
"POsub5",35882,3,0,0
"HERONNES",35884,1,0,0
"chatte_eau4",35885,2,0,0
"SophiaPopoff",35886,1,0,0
"fserval",35887,2,0,0
"_Cleemenceee",35888,1,0,0
"Gleighmancarol1",35899,2,0,0
"Blyss78",35901,1,0,0
"Muraille_s",35907,1,0,0
"MineCarbone",35908,1,0,0
"LGBT_EELV",35909,2,0,0
"Piernic",35910,2,0,0
"LesDevalideuses",35911,1,24,24
"CDS0711",35912,1,0,0
"pablo_simo",35914,5,0,0
"celinethugre",35915,1,0,0
"page_alexandre",35919,5,246,49.2
"KORNHER70384416",35922,1,0,0
"OmegaLoL_",35928,1,0,0
"LefunesteH",35929,2,0,0
"LacieBasker",35931,1,0,0
"AlexandreGomme",35932,2,2,1
"soblam2",35933,1,0,0
"JeanMalgarini",35937,2,0,0
"Totale_Tatal",35938,1,0,0
"luluapso",35940,1,0,0
"FeuStElme",35944,1,0,0
"g_garrigos",35948,2,0,0
"e_jouannault",35951,1,0,0
"Cavendi37007783",35952,2,0,0
"PlacePublique13",35956,1,0,0
"pchaimovitch",35958,1,0,0
"AliceCochet",35961,1,0,0
"alexguitton",35964,1,0,0
"Ouestfolde_15",35970,3,0,0
"EELV",35973,1,109,109
"DanaAnd52659239",35974,1,0,0
"yannickhoppe",35977,1,0,0
"LibreMaxytb",35978,1,0,0
"Zeaxie",35984,1,0,0
"LorzMarie",35986,1,0,0
"SpaceHandi",35987,1,0,0
"ingridtherwath",35991,2,1,0.5
"enfantbi1aim3",35993,1,0,0
"pmbertrand",35994,1,0,0
"egregoire",35995,1,0,0
"CestLaJuliance",35997,1,0,0
"ReganTarriot",35999,1,0,0
"AlainBarrault",36002,1,0,0
"Jean_F__",36004,1,0,0
"LeGlobe_info",36011,1,17,17
"marteaufauxcils",36012,2,0,0
"LeDevedecBenoit",36014,1,0,0
"World_isTweetly",36016,1,0,0
"daniel_fraczak",36017,1,0,0
"leaks_r",36021,2,0,0
"NicolasBodin25",36023,1,2,2
"minouche75014",36024,1,0,0
"Octavie89",36025,1,0,0
"andredelde",36028,1,0,0
"DupuisSophie5",36029,1,0,0
"Putacritik",36031,1,0,0
"XGuillauma",36032,1,0,0
"gregdelaram69",36036,1,0,0
"LucMauvarin",36037,1,0,0
"tsuho13",36039,1,0,0
"donaldd45292684",36043,1,0,0
"tsarine46",36045,2,0,0
"mtehlo",36051,2,0,0
"fleury_didier",36052,1,0,0
"Gs_PaysBasque",36053,1,0,0
"Jm37787497",36056,1,0,0
"JeanLucRomero",36062,1,0,0
"ilyes_elothmani",36064,1,0,0
"claudeposternak",36065,2,0,0
"grainatome",36066,1,1,1
"MrsCaroline_C",36073,1,3,3
"JeannineBrehin",36077,1,0,0
"PaullyOo",36081,1,0,0
"JadeToussay",36083,1,0,0
"Aldo_Minou",36085,1,0,0
"elfe_sylvestre",36086,1,1,1
"SO_Landes",36087,1,0,0
"drobert_72",36090,1,0,0
"etre_coherent",36093,1,0,0
"OliverC85515150",36094,1,0,0
"Jc02012260",36097,2,0,0
"EchoCit",36098,1,0,0
"MonkeyofParis",36100,1,0,0
"TONIJLB",36108,2,0,0
"LyyubaTirone",36109,1,0,0
"galen71",36110,1,0,0
"loicbelland",36111,1,0,0
"AosIsaac",36116,1,0,0
"moustache0451",36117,1,0,0
"QUEEN_Pinky_972",36122,1,0,0
"NathalieRiquier",36124,1,0,0
"Pilgrim71669073",36129,1,0,0
"fafatwiter",36135,1,0,0
"GTC___",36136,1,0,0
"KobaKabanaP",36138,1,0,0
"Obearwan",36139,2,0,0
"berncaetardbian",36140,5,0,0
"DataLandais",36142,1,0,0
"RemiFeraud",36143,1,0,0
"RemiGhezzi",36146,1,0,0
"SI_Rhone",36147,2,6,3
"letellier_ftv",36148,1,0,0
"Taleboules",36150,1,0,0
"jokergaravat",36151,3,0,0
"YMdF1954",36153,1,6,6
"Gasoil74",36154,1,0,0
"ELavedan",36158,1,0,0
"SebGentil",36159,1,0,0
"ReligionFuluide",36160,2,0,0
"joshtuerie",36161,2,0,0
"briel_ivan",36162,1,0,0
"Anne_Hidalgo",36165,1,61,61
"Hugogar96843304",36173,2,0,0
"egerie_1965",36174,1,0,0
"PereiraSoph",36178,1,0,0
"Louison23530004",36180,1,0,0
"TheOccitan",36182,3,0,0
"XenaPSD",36188,1,0,0
"micmousse18",36190,1,0,0
"teeyandee",36193,1,0,0
"marie_lemerci",36194,1,0,0
"rose_lilas2",36195,1,0,0
"JerryLewis777",36198,1,0,0
"JohnNad89308985",36200,1,0,0
"DanielWilde007",36202,4,0,0
"valencqs",36204,1,0,0
"JohnnyLeVrai",36205,1,0,0
"JuCottonflower",36206,2,0,0
"LippiChristelle",36207,1,0,0
"coboyunebiere",36212,1,0,0
"Aladdin77959826",36213,1,0,0
"FlyingSmarch",36216,1,0,0
"noisettedup",36217,1,1,1
"xyz_rayon",36218,2,0,0
"Egdess",36219,1,1,1
"Adrihard",36221,1,0,0
"strgxods",36222,1,0,0
"NegaNegassi",36224,2,1,0.5
"gorillemonde",36228,1,0,0
"YannickLouis_FR",36229,1,0,0
"Menahem_Israel",36230,1,0,0
"becker_mf",36231,1,0,0
"mathilde_hrd",36232,1,0,0
"JeunesG92",36234,1,0,0
"Kenshin43305377",36240,1,0,0
"nthnrly",36242,4,0,0
"PaflaragePaf",36244,1,0,0
"IPompom54",36247,1,0,0
"xxivmrtn",36249,1,0,0
"Captainconsens",36250,2,0,0
"DiegoEs7778",36252,1,0,0
"CecileLibellune",36253,1,0,0
"Olivier_Monteil",36254,2,36,18
"VerteForet",36258,1,0,0
"maryancoincoin",36260,1,0,0
"BosseChantal",36262,1,0,0
"jpleac",36263,1,0,0
"GeorgesAustry",36264,1,0,0
"CAMERON42078855",36266,2,0,0
"Namjapolis",36270,1,0,0
"Nathan_P60",36277,1,0,0
"CazalThibaut",36281,1,0,0
"sirinesehil",36283,1,0,0
"VdeNaguaBocsy",36285,3,0,0
"EmilieAgnoux",36286,1,1,1
"Luluugah",36287,1,0,0
"robindesboys",36288,1,0,0
"Auriane_DP",36289,2,0,0
"Robin_Is_Left",36290,2,1,0.5
"MJCF45",36294,1,2,2
"LesJeunesG",36295,1,13,13
"Nicolas85518519",36296,1,0,0
"laurencedelavi1",36297,1,0,0
"Sabine3437",36298,3,0,0
"EJacot80",36301,1,0,0
"benced23",36302,1,0,0
"placepublique85",36305,1,0,0
"le_vrai_franc",36307,1,0,0
"lavieestmeg",36308,1,0,0
"mathis_gue",36316,1,0,0
"zario58",36317,4,0,0
"G_A_29",36318,1,1,1
"MaudeVadot",36321,1,0,0
"petitnounours00",36323,1,0,0
"EscotteValerie",36325,1,0,0
"StefanfanouC",36328,1,0,0
"Niktamer74",36329,1,0,0
"CYBERIK89",36330,1,0,0
"ade_gut",36334,2,0,0
"PSGInna",36335,4,0,0
"Chantal6611",36337,1,0,0
"OotsukiSaguya",36345,1,0,0
"MsRockPhantom",36346,1,0,0
"josenews24",36348,1,0,0
"ceyrat5",36349,2,0,0
"WillyColette",36350,2,2,1
"Lisa0Salvi",36351,1,0,0
"SCPimon",36353,1,0,0
"_Crypto__Girl_",36354,1,0,0
"bright_juju",36360,1,0,0
"Victor_Lcnt",36361,1,0,0
"rex_resistant",36362,1,0,0
"doseche",36368,1,0,0
"Vincent09283717",36371,1,0,0
"Sevven45",36373,1,0,0
"TheRealJeanK",36377,1,0,0
"BeubeuOtrouble",36382,1,0,0
"Aubin_Hellot",36384,1,0,0
"SabineTriton",36385,1,0,0
"MohsenBenHamza1",36386,5,2,0.4
"PaulAtreides83",36388,1,0,0
"NathLyJoy",36390,1,0,0
"durand_thierry",36391,3,0,0
"Thor14000",36392,1,0,0
"LockssNess",36393,1,0,0
"PPJeunes",36395,1,11,11
"sale_gose",36397,1,0,0
